ID_obra,URL_obra,URL_img
P000124,https://www.museodelprado.es/coleccion/obra-de-arte/san-pedro/108ccc56-a642-4944-bf15-11b447b0879e,https://content3.cdnprado.net/imagenes/Documentos/imgsem/10/108c/108ccc56-a642-4944-bf15-11b447b0879e/2649693f-0619-465d-a819-4238a96caebf_832.jpg
P000125,https://www.museodelprado.es/coleccion/obra-de-arte/adoracion-del-primer-mago/d092a9bb-32c0-41b4-bf1e-71df9bea0e07,https://content3.cdnprado.net/imagenes/Documentos/imgsem/d0/d092/d092a9bb-32c0-41b4-bf1e-71df9bea0e07/41b04d08-5a5a-4e83-9554-4c6bce04c7d6_832.jpg
P000126,https://www.museodelprado.es/coleccion/obra-de-arte/dos-reyes-magos/92373315-5d5f-4e4c-9aba-3dc3ab616cf8,https://content3.cdnprado.net/imagenes/Documentos/imgsem/92/9237/92373315-5d5f-4e4c-9aba-3dc3ab616cf8/48a62b8c-a4c5-4371-a9e1-cdb5a75d4924_832.jpg
P000127,https://www.museodelprado.es/coleccion/obra-de-arte/la-caridad-romana/754f0007-afd4-4d85-82fc-6b8e475278da,https://content3.cdnprado.net/imagenes/Documentos/imgsem/75/754f/754f0007-afd4-4d85-82fc-6b8e475278da/3bf8b072-ad59-4656-b11a-41a17232dc7e_832.jpg
P000128,https://www.museodelprado.es/coleccion/obra-de-arte/la-piedad/72a6a25f-0714-4a32-9970-36103352b3d8,https://content3.cdnprado.net/imagenes/Documentos/imgsem/72/72a6/72a6a25f-0714-4a32-9970-36103352b3d8/3c7310f3-acd6-4820-9fd5-c5a20a8da9a0_832.jpg
P000129,https://www.museodelprado.es/coleccion/obra-de-arte/la-flagelacion/0ccde220-471c-48ac-b064-f844ee487d03,https://content3.cdnprado.net/imagenes/Documentos/imgsem/0c/0ccd/0ccde220-471c-48ac-b064-f844ee487d03/9c945d7d-ee78-4b87-8a41-1e7f0e90171a_832.jpg
P000130,https://www.museodelprado.es/coleccion/obra-de-arte/aparicion-de-los-angeles-a-san-jeronimo/d8f24b29-7faf-40e4-8f2b-cb54d56f2640,https://content3.cdnprado.net/imagenes/Documentos/imgsem/d8/d8f2/d8f24b29-7faf-40e4-8f2b-cb54d56f2640/312de27b-aa01-4ea0-bca1-c5f0279dc075_832.jpg
P000131,https://www.museodelprado.es/coleccion/obra-de-arte/el-sacrificio-de-isaac/eda5a7d5-3c44-4774-8aac-99ad0386d13d,https://content3.cdnprado.net/imagenes/Documentos/imgsem/ed/eda5/eda5a7d5-3c44-4774-8aac-99ad0386d13d/8702001d-bd79-44b0-b258-5c096154b0bf_832.jpg
P000132,https://www.museodelprado.es/coleccion/obra-de-arte/paisaje-con-rio-y-baistas/2fae6b77-6161-4838-9b39-479128726e5b,https://content3.cdnprado.net/imagenes/Documentos/imgsem/2f/2fae/2fae6b77-6161-4838-9b39-479128726e5b/8de868da-9ebe-428a-b7ff-7a5faf311341_832.jpg
P000133,https://www.museodelprado.es/coleccion/obra-de-arte/lagrimas-de-san-pedro/f6906a18-6e72-4dc5-ad5b-c413462ed5d3,https://content3.cdnprado.net/imagenes/Documentos/imgsem/f6/f690/f6906a18-6e72-4dc5-ad5b-c413462ed5d3/5cc9ff45-45da-461b-aae1-60cc30dd76d3_832.jpg
P000134,https://www.museodelprado.es/coleccion/obra-de-arte/la-tempestad/2a1b51fe-ebc2-44a5-9614-465a07a37ecf,https://content3.cdnprado.net/imagenes/Documentos/imgsem/2a/2a1b/2a1b51fe-ebc2-44a5-9614-465a07a37ecf/0c2d82ab-7bf8-4474-a9f6-ff741ab2b230_832.jpg
P000136,https://www.museodelprado.es/coleccion/obra-de-arte/paisaje-con-la-magdalena-penitente/4a32824f-bb68-460b-953b-e361a8509de8,https://content3.cdnprado.net/imagenes/Documentos/imgsem/4a/4a32/4a32824f-bb68-460b-953b-e361a8509de8/1b359e4c-e902-4538-a98c-0fae48058fd9_832.jpg
P000137,https://www.museodelprado.es/coleccion/obra-de-arte/paisaje-con-pastor/0cb78db7-0392-46c8-8656-cd214f53ade7,https://content3.cdnprado.net/imagenes/Documentos/imgsem/0c/0cb7/0cb78db7-0392-46c8-8656-cd214f53ade7/4b8fbc88-f5bc-42b6-a568-c6d82c22ff00_832.jpg
P000139,https://www.museodelprado.es/coleccion/obra-de-arte/batalla/6830b22b-c22c-4506-a7bd-2ce1db372ab8,https://content3.cdnprado.net/imagenes/Documentos/imgsem/68/6830/6830b22b-c22c-4506-a7bd-2ce1db372ab8/d4ecbc85-81dd-4baa-8bd4-b75ca3ea9f47_832.jpg
P000140,https://www.museodelprado.es/coleccion/obra-de-arte/combate-entre-turcos-y-cristianos/a457a9a4-4185-41e3-8834-1011f39b70aa,https://content3.cdnprado.net/imagenes/Documentos/imgsem/a4/a457/a457a9a4-4185-41e3-8834-1011f39b70aa/97e29a1c-2d6d-4588-9d12-0eef1dc96202_832.jpg
P000141,https://www.museodelprado.es/coleccion/obra-de-arte/la-caridad/9d5fc396-63dd-40a6-b3db-eefbd1edce75,https://content3.cdnprado.net/imagenes/Documentos/imgsem/9d/9d5f/9d5fc396-63dd-40a6-b3db-eefbd1edce75/d064ef9d-4675-4177-a57f-a806906f008a_832.jpg
P000142,https://www.museodelprado.es/coleccion/obra-de-arte/dos-luchadores/3ebe4166-dcf3-41e8-abff-927bb198e1cd,https://content3.cdnprado.net/imagenes/Documentos/imgsem/3e/3ebe/3ebe4166-dcf3-41e8-abff-927bb198e1cd/f2289eff-4dd3-4618-b04f-494e9889b43f_832.jpg
P000143,https://www.museodelprado.es/coleccion/obra-de-arte/san-jeronimo-santa-margarita-y-san-francisco/3d5d2677-d33d-4f73-b4b5-ff7fe887f117,https://content3.cdnprado.net/imagenes/Documentos/imgsem/3d/3d5d/3d5d2677-d33d-4f73-b4b5-ff7fe887f117/1c29d918-fb57-452a-8766-5aaad0ea642e_832.jpg
P000144,https://www.museodelprado.es/coleccion/obra-de-arte/lot-y-sus-hijas/703e2792-decb-4f67-9085-0b318dd9a0eb,https://content3.cdnprado.net/imagenes/Documentos/imgsem/70/703e/703e2792-decb-4f67-9085-0b318dd9a0eb/0a1f3171-bbad-4a79-9213-5eb5bd91d48e_832.jpg
P000146,https://www.museodelprado.es/coleccion/obra-de-arte/sagrada-familia-con-santa-catalina/d5e1fede-a737-4944-9f19-bb6efde8d6a7,https://content3.cdnprado.net/imagenes/Documentos/imgsem/d5/d5e1/d5e1fede-a737-4944-9f19-bb6efde8d6a7/b11b20ae-8a43-4426-b51d-f659a54c00e1_832.jpg
P000147,https://www.museodelprado.es/coleccion/obra-de-arte/moises-salvado-de-las-aguas/65662492-7a51-4e0f-a51e-98097501ea37,https://content3.cdnprado.net/imagenes/Documentos/imgsem/65/6566/65662492-7a51-4e0f-a51e-98097501ea37/fdfb2ec9-e3df-44ad-982f-af77b4c782bd_832.jpg
P000148,https://www.museodelprado.es/coleccion/obra-de-arte/mujer-con-paloma/23ba3ad5-e4d9-4644-8644-ebaf13737fcf,https://content3.cdnprado.net/imagenes/Documentos/imgsem/23/23ba/23ba3ad5-e4d9-4644-8644-ebaf13737fcf/5c3b6388-8e68-4f09-9c8e-147644c5b37e_832.jpg
P000149,https://www.museodelprado.es/coleccion/obra-de-arte/nacimiento-de-san-juan-bautista/65572d18-d9a1-42b8-bddd-f931c4b88da6,https://content3.cdnprado.net/imagenes/Documentos/imgsem/65/6557/65572d18-d9a1-42b8-bddd-f931c4b88da6/c1557384-dd80-4266-87a8-cc07fe60ba3b_832.jpg
P000150,https://www.museodelprado.es/coleccion/obra-de-arte/cupido/79460be4-4261-4084-bcb0-369f885a31df,https://content3.cdnprado.net/imagenes/Documentos/imgsem/79/7946/79460be4-4261-4084-bcb0-369f885a31df/cc52ed81-f030-41fe-a355-a085810ed769_832.jpg
P000151,https://www.museodelprado.es/coleccion/obra-de-arte/abraham-escucha-las-promesas-del-seor/4fddd9fa-88a8-44d5-9cb7-085b439394f5,https://content3.cdnprado.net/imagenes/Documentos/imgsem/4f/4fdd/4fddd9fa-88a8-44d5-9cb7-085b439394f5/b0acbd1d-ca6b-4ff5-88e7-5ffd7f99de4c_832.jpg
P000152,https://www.museodelprado.es/coleccion/obra-de-arte/abraham-adorando-a-los-tres-angeles/e8333542-5319-4d0c-8419-dcb5c4af5b21,https://content3.cdnprado.net/imagenes/Documentos/imgsem/e8/e833/e8333542-5319-4d0c-8419-dcb5c4af5b21/15633f29-5676-40d1-9fff-42dbbf2131a6_832.jpg
P000153,https://www.museodelprado.es/coleccion/obra-de-arte/lot-embriagado-por-sus-hijas/0ffea9e7-2306-44ee-991b-e6c570e586ef,https://content3.cdnprado.net/imagenes/Documentos/imgsem/0f/0ffe/0ffea9e7-2306-44ee-991b-e6c570e586ef/8bb3d8c1-8bb6-421d-a9d2-ad67e07f9bfc_832.jpg
P000154,https://www.museodelprado.es/coleccion/obra-de-arte/el-sacrificio-de-isaac/fceb6dfc-8c70-4e15-bcd9-f6ca3920511c,https://content3.cdnprado.net/imagenes/Documentos/imgsem/fc/fceb/fceb6dfc-8c70-4e15-bcd9-f6ca3920511c/260ded19-889f-474a-81f3-af5d877b4489_832.jpg
P000155,https://www.museodelprado.es/coleccion/obra-de-arte/figura-femenina-con-turbante-y-nio-agar-e-ismael/82bba5a8-d108-49f0-aa91-e464e03f5386,https://content3.cdnprado.net/imagenes/Documentos/imgsem/82/82bb/82bba5a8-d108-49f0-aa91-e464e03f5386/abe25309-745b-48c9-8de8-df389e00f4e1_832.jpg
P000156,https://www.museodelprado.es/coleccion/obra-de-arte/jacob-y-raquel-en-el-pozo/f049179d-f1c2-4570-abcd-68cae85d20a1,https://content3.cdnprado.net/imagenes/Documentos/imgsem/f0/f049/f049179d-f1c2-4570-abcd-68cae85d20a1/b241dc9b-468b-4e10-9bbb-ec9c41a5f4c1_832.jpg
P000157,https://www.museodelprado.es/coleccion/obra-de-arte/viaje-de-jacob-a-canaan-o-viaje-de-rebeca-a-canaan/d2b47b0a-1df8-425c-8563-88c67419674b,https://content3.cdnprado.net/imagenes/Documentos/imgsem/d2/d2b4/d2b47b0a-1df8-425c-8563-88c67419674b/f5955365-372c-4671-a49b-58ad8e7d0e7c_832.jpg
P000158,https://www.museodelprado.es/coleccion/obra-de-arte/lucha-de-jacob-con-el-angel/86dd5b71-d37a-41ce-816a-06d64553d160,https://content3.cdnprado.net/imagenes/Documentos/imgsem/86/86dd/86dd5b71-d37a-41ce-816a-06d64553d160/2c545a0d-37be-4723-b249-ffb390af5556_832.jpg
P000159,https://www.museodelprado.es/coleccion/obra-de-arte/el-cantico-de-la-profetisa-maria/c623a35e-83f0-4748-8d61-1ab7991fd81e,https://content3.cdnprado.net/imagenes/Documentos/imgsem/c6/c623/c623a35e-83f0-4748-8d61-1ab7991fd81e/efd78f1d-7c7f-4841-95ed-1f1f7a128b41_832.jpg
P000160,https://www.museodelprado.es/coleccion/obra-de-arte/la-derrota-de-sisara/5c024182-1c0a-408d-8877-1185cb23fec9,https://content3.cdnprado.net/imagenes/Documentos/imgsem/5c/5c02/5c024182-1c0a-408d-8877-1185cb23fec9/eef7e8cb-1aa0-4952-ac6b-33fb076c8c7f_832.jpg
P000161,https://www.museodelprado.es/coleccion/obra-de-arte/victoria-de-los-israelitas-y-cantico-de-debora/4638bb2c-caa1-4480-bf2c-115050bd2150,https://content3.cdnprado.net/imagenes/Documentos/imgsem/46/4638/4638bb2c-caa1-4480-bf2c-115050bd2150/b63b16bb-024a-4db0-baab-e6035a2349c6_832.jpg
P000162,https://www.museodelprado.es/coleccion/obra-de-arte/hercules-en-la-pira/7eed4c7f-88b7-4598-becb-ba88e05a321f,https://content3.cdnprado.net/imagenes/Documentos/imgsem/7e/7eed/7eed4c7f-88b7-4598-becb-ba88e05a321f/27d0ec56-755d-450d-9a5c-0a4c140688c9_832.jpg
P000163,https://www.museodelprado.es/coleccion/obra-de-arte/sanson-y-el-leon/75eed833-a68e-4588-b667-65f29382c328,https://content3.cdnprado.net/imagenes/Documentos/imgsem/75/75ee/75eed833-a68e-4588-b667-65f29382c328/9ae5b7f1-3672-448c-9e2b-a6b0e6650e2e_832.jpg
P000164,https://www.museodelprado.es/coleccion/obra-de-arte/david-vencedor-de-goliat/432ec8da-d376-4367-8ad3-c6ee88090b38,https://content3.cdnprado.net/imagenes/Documentos/imgsem/43/432e/432ec8da-d376-4367-8ad3-c6ee88090b38/a4c0fc96-0fa6-42f8-a295-cad2d29718c2_832.jpg
P000165,https://www.museodelprado.es/coleccion/obra-de-arte/betsabe-en-el-bao/174869c4-1947-459f-87c9-f876cc9db73b,https://content3.cdnprado.net/imagenes/Documentos/imgsem/17/1748/174869c4-1947-459f-87c9-f876cc9db73b/88e3e672-e55e-4142-9547-63e351a56a0a_832.jpg
P000166,https://www.museodelprado.es/coleccion/obra-de-arte/la-prudente-abigail/b7f46e73-369a-48c0-a607-6de223efc6d2,https://content3.cdnprado.net/imagenes/Documentos/imgsem/b7/b7f4/b7f46e73-369a-48c0-a607-6de223efc6d2/92e11a96-7179-4011-a566-0e45f0ab1ac1_832.jpg
P000167,https://www.museodelprado.es/coleccion/obra-de-arte/el-sueo-de-san-jose/f8d8cf93-0734-4ef5-8e76-13e81108d153,https://content3.cdnprado.net/imagenes/Documentos/imgsem/f8/f8d8/f8d8cf93-0734-4ef5-8e76-13e81108d153/8c7358c6-49b3-4556-ab2e-5536a72e1114_832.jpg
P000168,https://www.museodelprado.es/coleccion/obra-de-arte/la-sagrada-familia-con-san-juanito/4073d6e1-617b-4191-a5f2-3e3ddb0a71a6,https://content3.cdnprado.net/imagenes/Documentos/imgsem/40/4073/4073d6e1-617b-4191-a5f2-3e3ddb0a71a6/d6ae3eea-6a36-4f59-8466-9fbf6053dd33_832.jpg
P000169,https://www.museodelprado.es/coleccion/obra-de-arte/la-sagrada-familia-con-santa-isabel-y-san-juanito/e1fec9d0-8dfb-4e52-ab35-5c61b70a2c8d,https://content3.cdnprado.net/imagenes/Documentos/imgsem/e1/e1fe/e1fec9d0-8dfb-4e52-ab35-5c61b70a2c8d/da7d952a-a62d-4a1e-9009-b11651ac8d5e_832.jpg
P000170,https://www.museodelprado.es/coleccion/obra-de-arte/la-sagrada-familia-con-san-juanito/e83b4757-225b-49aa-ba83-aaf2112b68d1,https://content3.cdnprado.net/imagenes/Documentos/imgsem/e8/e83b/e83b4757-225b-49aa-ba83-aaf2112b68d1/082350dd-29fb-4ec0-94c8-78287a78051c_832.jpg
P000171,https://www.museodelprado.es/coleccion/obra-de-arte/el-beso-de-judas/54f76099-d15a-481d-b039-e5a00d8ac614,https://content3.cdnprado.net/imagenes/Documentos/imgsem/54/54f7/54f76099-d15a-481d-b039-e5a00d8ac614/e37d48fa-f70b-4228-bc7f-e2c9991eb8ac_832.jpg
P000172,https://www.museodelprado.es/coleccion/obra-de-arte/cristo-ante-pilatos/3a6afd5c-d52d-4136-b650-8817b4442bb2,https://content3.cdnprado.net/imagenes/Documentos/imgsem/3a/3a6a/3a6afd5c-d52d-4136-b650-8817b4442bb2/a32f1a29-c64b-44ce-b7e8-c50745366009_832.jpg
P000173,https://www.museodelprado.es/coleccion/obra-de-arte/las-lagrimas-de-san-pedro/97796404-dcdf-484e-9e98-ee0245387244,https://content3.cdnprado.net/imagenes/Documentos/imgsem/97/9779/97796404-dcdf-484e-9e98-ee0245387244/e5361c16-6525-4127-942e-27ec8ff3d314_832.jpg
P000174,https://www.museodelprado.es/coleccion/obra-de-arte/cristo-con-la-cruz-a-cuestas/4b4072a8-2cdd-4f3a-ae76-39125662e86c,https://content3.cdnprado.net/imagenes/Documentos/imgsem/4b/4b40/4b4072a8-2cdd-4f3a-ae76-39125662e86c/bb8f2a2f-4c25-4e22-bb9c-712da3706c53_832.jpg
P000175,https://www.museodelprado.es/coleccion/obra-de-arte/la-pentecostes/cc9eab8d-7039-480c-a813-d2ab68091609,https://content3.cdnprado.net/imagenes/Documentos/imgsem/cc/cc9e/cc9eab8d-7039-480c-a813-d2ab68091609/71d8922a-5efe-49e4-a690-394016850721_832.jpg
P000176,https://www.museodelprado.es/coleccion/obra-de-arte/la-asuncion-de-la-virgen/7e68bea9-552a-437b-86d8-2247fe045958,https://content3.cdnprado.net/imagenes/Documentos/imgsem/7e/7e68/7e68bea9-552a-437b-86d8-2247fe045958/9d9625a2-7f96-4256-913d-19d550104387_832.jpg
P000177,https://www.museodelprado.es/coleccion/obra-de-arte/san-jeronimo/2c72771b-affc-4eaa-9d07-b3bd87611a1e,https://content3.cdnprado.net/imagenes/Documentos/imgsem/2c/2c72/2c72771b-affc-4eaa-9d07-b3bd87611a1e/2e690f1a-0e69-4efd-b9b3-3ff2c9e01103_832.jpg
P000178,https://www.museodelprado.es/coleccion/obra-de-arte/san-antonio-de-padua/08ad23d5-44ed-460b-b92d-522468079681,https://content3.cdnprado.net/imagenes/Documentos/imgsem/08/08ad/08ad23d5-44ed-460b-b92d-522468079681/737143e3-2f36-4d01-bd32-ce4b73ccc791_832.jpg
P000179,https://www.museodelprado.es/coleccion/obra-de-arte/santa-rosalia/283a71f3-7630-4464-88d8-26ee6c6477fe,https://content3.cdnprado.net/imagenes/Documentos/imgsem/28/283a/283a71f3-7630-4464-88d8-26ee6c6477fe/937e1b19-36e1-441a-a345-16eafd2f21c2_832.jpg
P000180,https://www.museodelprado.es/coleccion/obra-de-arte/santa-agueda/41d1d686-acc3-4185-b37c-69209674311e,https://content3.cdnprado.net/imagenes/Documentos/imgsem/41/41d1/41d1d686-acc3-4185-b37c-69209674311e/d43268a5-0666-4b8d-bee0-da911e18250b_832.jpg
P000181,https://www.museodelprado.es/coleccion/obra-de-arte/san-francisco-javier/5718e0f4-6fb5-498d-a6e4-fa5577fc4651,https://content3.cdnprado.net/imagenes/Documentos/imgsem/57/5718/5718e0f4-6fb5-498d-a6e4-fa5577fc4651/d0099f56-6677-43dc-8e58-0ffc30ac4ed3_832.jpg
P000182,https://www.museodelprado.es/coleccion/obra-de-arte/santa-brigida-salvada-de-un-naufragio-por-la/ac9d2a19-5db5-4d9d-826c-f5d28761390d,https://content3.cdnprado.net/imagenes/Documentos/imgsem/ac/ac9d/ac9d2a19-5db5-4d9d-826c-f5d28761390d/9b9e51d4-aeed-4724-8474-dab1d1967a75_832.jpg
P000183,https://www.museodelprado.es/coleccion/obra-de-arte/toma-de-una-plaza-fuerte/fc1fc58d-b8f9-4a8a-b2a2-4af1793ccd75,https://content3.cdnprado.net/imagenes/Documentos/imgsem/fc/fc1f/fc1fc58d-b8f9-4a8a-b2a2-4af1793ccd75/997b49ae-49da-45b7-9174-71bbc1a3043d_832.jpg
P000184,https://www.museodelprado.es/coleccion/obra-de-arte/batalla-de-san-quintin/c73db370-397e-4fcc-827f-18366b02a335,https://content3.cdnprado.net/imagenes/Documentos/imgsem/c7/c73d/c73db370-397e-4fcc-827f-18366b02a335/59ca00a7-3cdb-4af4-aa73-afdb77249086_832.jpg
P000185,https://www.museodelprado.es/coleccion/obra-de-arte/rendicion-del-ejercito-frances-en-la-batalla-de/e4a7eb60-4c8d-4d8b-8561-1bde9b5e0509,https://content3.cdnprado.net/imagenes/Documentos/imgsem/e4/e4a7/e4a7eb60-4c8d-4d8b-8561-1bde9b5e0509/98249a99-9b9b-4f1a-ab84-dc6f46858c8e_832.jpg
P000186,https://www.museodelprado.es/coleccion/obra-de-arte/la-batalla-de-san-quintin/5172b571-9b0f-4c3b-8dbe-ca33f41da413,https://content3.cdnprado.net/imagenes/Documentos/imgsem/51/5172/5172b571-9b0f-4c3b-8dbe-ca33f41da413/53475f61-27fa-40b1-b943-7ad016e89808_832.jpg
P000187,https://www.museodelprado.es/coleccion/obra-de-arte/rendicion-del-ejercito-frances-en-san-quintin/438d61ad-897b-4f7a-ba61-bdaf19da2634,https://content3.cdnprado.net/imagenes/Documentos/imgsem/43/438d/438d61ad-897b-4f7a-ba61-bdaf19da2634/50b83600-dca3-4ba5-888f-3daa1aa61bc6_832.jpg
P000188,https://www.museodelprado.es/coleccion/obra-de-arte/el-sitio-de-san-quintin/d7508186-56af-41ee-91be-7467555f3c8b,https://content3.cdnprado.net/imagenes/Documentos/imgsem/d7/d750/d7508186-56af-41ee-91be-7467555f3c8b/8aca2416-fa23-4c6f-88fb-b776b7b4135a_832.jpg
P000189,https://www.museodelprado.es/coleccion/obra-de-arte/felipe-ii-inspecciona-las-obras-de-el-escorial/c7f94f69-215f-4fc4-b376-cafdb45bd652,https://content3.cdnprado.net/imagenes/Documentos/imgsem/c7/c7f9/c7f94f69-215f-4fc4-b376-cafdb45bd652/1d943414-9686-427e-9e3a-d63029fe0e13_832.jpg
P000190,https://www.museodelprado.es/coleccion/obra-de-arte/rubens-pintando-la-alegoria-de-la-paz/e70786a4-6feb-4c9d-b699-7530d5adf516,https://content3.cdnprado.net/imagenes/Documentos/imgsem/e7/e707/e70786a4-6feb-4c9d-b699-7530d5adf516/9a68c806-6689-4016-a672-d4d205adc83a_832.jpg
P000191,https://www.museodelprado.es/coleccion/obra-de-arte/el-aire/3df25bda-91fc-4feb-9c18-b88c9fa46f5d,https://content3.cdnprado.net/imagenes/Documentos/imgsem/3d/3df2/3df25bda-91fc-4feb-9c18-b88c9fa46f5d/cd9199c6-f9b2-4916-85d9-136d26115b7a_832.jpg
P000192,https://www.museodelprado.es/coleccion/obra-de-arte/la-diosa-flora/f9e35ec0-83f0-4831-a9db-1a4e44fba21c,https://content3.cdnprado.net/imagenes/Documentos/imgsem/f9/f9e3/f9e35ec0-83f0-4831-a9db-1a4e44fba21c/22f3caa5-948e-4304-84e9-7de444d91e72_832.jpg
P000193,https://www.museodelprado.es/coleccion/obra-de-arte/muerte-del-centauro-neso/435d6905-2658-4c15-9e54-fcdb76d5b8f1,https://content3.cdnprado.net/imagenes/Documentos/imgsem/43/435d/435d6905-2658-4c15-9e54-fcdb76d5b8f1/01baf7f2-8cfd-4709-b70f-73a4c5b2e92d_832.jpg
P000194,https://www.museodelprado.es/coleccion/obra-de-arte/perseo-vencedor-de-medusa/e0f3cf4d-4552-442a-80c1-09d6d4653070,https://content3.cdnprado.net/imagenes/Documentos/imgsem/e0/e0f3/e0f3cf4d-4552-442a-80c1-09d6d4653070/1eb52c50-4c15-4743-b604-2b0ce01c951a_832.jpg
P000195,https://www.museodelprado.es/coleccion/obra-de-arte/andromeda/f25e2cc5-b3fd-40f5-814d-835389a1e59b,https://content3.cdnprado.net/imagenes/Documentos/imgsem/f2/f25e/f25e2cc5-b3fd-40f5-814d-835389a1e59b/66307f3f-e5b1-4efe-b1b3-8bff1409d927_832.jpg
P000196,https://www.museodelprado.es/coleccion/obra-de-arte/eneas-fugitivo-con-su-familia/cd5f5e6f-3945-44e2-8177-5395ad2fcf70,https://content3.cdnprado.net/imagenes/Documentos/imgsem/cd/cd5f/cd5f5e6f-3945-44e2-8177-5395ad2fcf70/ea30f054-f4e0-490c-a374-9c589b910428_832.jpg
P000197,https://www.museodelprado.es/coleccion/obra-de-arte/carlos-ii-a-caballo/52583b8d-1c1e-4e12-8922-3428c8f5cc29,https://content3.cdnprado.net/imagenes/Documentos/imgsem/52/5258/52583b8d-1c1e-4e12-8922-3428c8f5cc29/9f7f66b3-232d-4256-b785-6b28f802cc81_832.jpg
P000198,https://www.museodelprado.es/coleccion/obra-de-arte/la-reina-mariana-de-neoburgo-a-caballo/3a43ad08-1f1b-4fdb-9b4f-202374755d9d,https://content3.cdnprado.net/imagenes/Documentos/imgsem/3a/3a43/3a43ad08-1f1b-4fdb-9b4f-202374755d9d/13770e04-e027-471f-ae72-68f379579408_832.jpg
P000199,https://www.museodelprado.es/coleccion/obra-de-arte/retrato-de-un-anciano/5b7a0f24-a516-4557-8631-470a73ec0732,https://content3.cdnprado.net/imagenes/Documentos/imgsem/5b/5b7a/5b7a0f24-a516-4557-8631-470a73ec0732/ead77606-9901-47e5-91de-e1029f0f42ff_832.jpg
P000200,https://www.museodelprado.es/coleccion/obra-de-arte/san-pedro-liberado-por-un-angel/cf7ada47-9749-4989-9d50-8a46ee1c4192,https://content3.cdnprado.net/imagenes/Documentos/imgsem/cf/cf7a/cf7ada47-9749-4989-9d50-8a46ee1c4192/7471b3c0-1547-4958-8d74-920a13815918_832.jpg
P000201,https://www.museodelprado.es/coleccion/obra-de-arte/susana-y-los-viejos/9c9b3611-5c80-457d-a99a-e5580f3074e6,https://content3.cdnprado.net/imagenes/Documentos/imgsem/9c/9c9b/9c9b3611-5c80-457d-a99a-e5580f3074e6/987dbbd3-f7d2-45d3-9d8f-70dfae9db6de_832.jpg
P000202,https://www.museodelprado.es/coleccion/obra-de-arte/san-agustin-meditando-sobre-la-trinidad/0f3ae0f5-c8d6-4b9d-92f1-f94d04fa47e3,https://content3.cdnprado.net/imagenes/Documentos/imgsem/0f/0f3a/0f3ae0f5-c8d6-4b9d-92f1-f94d04fa47e3/f58fe113-c0d3-4036-a25f-57f25b4744f2_832.jpg
P000203,https://www.museodelprado.es/coleccion/obra-de-arte/magdalena-penitente/0f9f706e-b952-41e2-966f-4f1952a5d256,https://content3.cdnprado.net/imagenes/Documentos/imgsem/0f/0f9f/0f9f706e-b952-41e2-966f-4f1952a5d256/6fcbbfa7-8ef6-4820-a833-4c2bc6fb5f38_832.jpg
P000204,https://www.museodelprado.es/coleccion/obra-de-arte/tiziano-y-la-pintura-o-el-dibujo-y-la-pintura/ab340c86-1ee3-4e7c-850d-aea66e6d403b,https://content3.cdnprado.net/imagenes/Documentos/imgsem/ab/ab34/ab340c86-1ee3-4e7c-850d-aea66e6d403b/9dbe2b2a-9c3e-416b-bd55-936e85536b59_832.jpg
P000205,https://www.museodelprado.es/coleccion/obra-de-arte/el-amor-desinteresado/70a11b54-0e45-4f93-a4c3-080517ca1bc9,https://content3.cdnprado.net/imagenes/Documentos/imgsem/70/70a1/70a11b54-0e45-4f93-a4c3-080517ca1bc9/5c96e8a6-e039-4f55-88b3-42cc8ad9029f_832.jpg
P000206,NA,NA
P000207,https://www.museodelprado.es/coleccion/obra-de-arte/san-juan-bautista/646d495c-76ea-4e13-942c-b9e34b569906,https://content3.cdnprado.net/imagenes/Documentos/imgsem/64/646d/646d495c-76ea-4e13-942c-b9e34b569906/0ef2aef4-f66b-45fc-b82b-76084a8b9c8a_832.jpg
P000208,https://www.museodelprado.es/coleccion/obra-de-arte/lucrecia-dandose-muerte/60288389-c0f5-4155-9810-1d7e33fcc404,https://content3.cdnprado.net/imagenes/Documentos/imgsem/60/6028/60288389-c0f5-4155-9810-1d7e33fcc404/24ebf50c-1980-45b9-b921-5269773c9624_832.jpg
P000209,https://www.museodelprado.es/coleccion/obra-de-arte/cleopatra/7531f3b5-193f-4fe1-8b55-508e507c0fa9,https://content3.cdnprado.net/imagenes/Documentos/imgsem/75/7531/7531f3b5-193f-4fe1-8b55-508e507c0fa9/67980fa2-87f4-4559-b4c9-dd7675b235fa_832.jpg
P000210,https://www.museodelprado.es/coleccion/obra-de-arte/virgen-de-la-silla/f1dc415f-a7fe-4860-a705-bbe2e3e1db76,https://content3.cdnprado.net/imagenes/Documentos/imgsem/f1/f1dc/f1dc415f-a7fe-4860-a705-bbe2e3e1db76/6f1aaf2c-28fc-468b-a453-b445fe21f612_832.jpg
